0 0 0.00894125 0 0.05
0.00894125 0.000999001 0.0177837 0 0.05
0.0177837 0.001998 0.0265283 0 0.05
0.0265283 0.002997 0.0351761 0 0.05
0.0351761 0.003996 0.0437279 0 0.05
0.0437279 0.004995 0.0521848 0 0.05
0.0521848 0.00599401 0.0605478 0 0.05
0.0605478 0.00699301 0.0688177 0 0.05
0.0688177 0.00799201 0.0769954 0 0.05
0.0769954 0.00899101 0.0850819 0 0.05
0.0850819 0.00999001 0.0930781 0 0.05
0.0930781 0.010989 0.100985 0 0.05
0.100985 0.011988 0.108803 0 0.05
0.108803 0.012987 0.116534 0 0.05
0.116534 0.013986 0.124178 0 0.05
0.124178 0.014985 0.131736 0 0.05
0.131736 0.015984 0.139208 0 0.05
0.139208 0.016983 0.146597 0 0.05
0.146597 0.017982 0.153902 0 0.05
0.153902 0.018981 0.161125 0 0.05
0.161125 0.01998 0.168266 0 0.05
0.168266 0.020979 0.175326 0 0.05
0.175326 0.021978 0.182306 0 0.05
0.182306 0.022977 0.189207 0 0.05
0.189207 0.023976 0.196029 0 0.05
0.196029 0.024975 0.202774 0 0.05
0.202774 0.025974 0.209441 0 0.05
0.209441 0.026973 0.216032 0 0.05
0.216032 0.027972 0.222548 0 0.05
0.222548 0.028971 0.228989 0 0.05
0.228989 0.02997 0.235356 0 0.05
0.235356 0.030969 0.24165 0 0.05
0.24165 0.031968 0.247872 0 0.05
0.247872 0.032967 0.254021 0 0.05
0.254021 0.033966 0.2601 0 0.05
0.2601 0.034965 0.266108 0 0.05
0.266108 0.035964 0.272047 0 0.05
0.272047 0.036963 0.277916 0 0.05
0.277916 0.037962 0.283718 0 0.05
0.283718 0.038961 0.289451 0 0.05
0.289451 0.03996 0.295118 0 0.05
0.295118 0.040959 0.300719 0 0.05
0.300719 0.041958 0.306254 0 0.05
0.306254 0.042957 0.311724 0 0.05
0.311724 0.043956 0.317129 0 0.05
0.317129 0.044955 0.322472 0 0.05
0.322472 0.045954 0.327751 0 0.05
0.327751 0.046953 0.332967 0 0.05
0.332967 0.047952 0.338122 0 0.05
0.338122 0.048951 0.343216 0 0.05
0.343216 0.04995 0.348249 0 0.05
0.348249 0.0509491 0.353222 0 0.05
0.353222 0.0519481 0.358136 0 0.05
0.358136 0.0529471 0.362991 0 0.05
0.362991 0.0539461 0.367787 0 0.05
0.367787 0.0549451 0.372527 0 0.05
0.372527 0.0559441 0.377209 0 0.05
0.377209 0.0569431 0.381835 0 0.05
0.381835 0.0579421 0.386404 0 0.05
0.386404 0.0589411 0.390919 0 0.05
0.390919 0.0599401 0.395378 0 0.05
0.395378 0.0609391 0.399784 0 0.05
0.399784 0.0619381 0.404135 0 0.05
0.404135 0.0629371 0.408434 0 0.05
0.408434 0.0639361 0.41268 0 0.05
0.41268 0.0649351 0.416873 0 0.05
0.416873 0.0659341 0.421015 0 0.05
0.421015 0.0669331 0.425106 0 0.05
0.425106 0.0679321 0.429147 0 0.05
0.429147 0.0689311 0.433137 0 0.05
0.433137 0.0699301 0.437077 0 0.05
0.437077 0.0709291 0.440969 0 0.05
0.440969 0.0719281 0.444812 0 0.05
0.444812 0.0729271 0.448607 0 0.05
0.448607 0.0739261 0.452354 0 0.05
0.452354 0.0749251 0.456054 0 0.05
0.456054 0.0759241 0.459707 0 0.05
0.459707 0.0769231 0.463314 0 0.05
0.463314 0.0779221 0.466876 0 0.05
0.466876 0.0789211 0.470391 0 0.05
0.470391 0.0799201 0.473862 0 0.05
0.473862 0.0809191 0.477289 0 0.05
0.477289 0.0819181 0.480672 0 0.05
0.480672 0.0829171 0.484011 0 0.05
0.484011 0.0839161 0.487307 0 0.05
0.487307 0.0849151 0.49056 0 0.05
0.49056 0.0859141 0.493771 0 0.05
0.493771 0.0869131 0.49694 0 0.05
0.49694 0.0879121 0.500068 0 0.05
0.500068 0.0889111 0.503154 0 0.05
0.503154 0.0899101 0.506201 0 0.05
0.506201 0.0909091 0.509206 0 0.05
0.509206 0.0919081 0.512172 0 0.05
0.512172 0.0929071 0.515099 0 0.05
0.515099 0.0939061 0.517987 0 0.05
0.517987 0.0949051 0.520836 0 0.05
0.520836 0.0959041 0.523646 0 0.05
0.523646 0.0969031 0.526419 0 0.05
0.526419 0.0979021 0.529155 0 0.05
0.529155 0.0989011 0.531853 0 0.05
0.531853 0.0999001 0.534514 0 0.05
0.534514 0.100899 0.537139 0 0.05
0.537139 0.101898 0.539729 0 0.05
0.539729 0.102897 0.542282 0 0.05
0.542282 0.103896 0.5448 0 0.05
0.5448 0.104895 0.547283 0 0.05
0.547283 0.105894 0.549732 0 0.05
0.549732 0.106893 0.552146 0 0.05
0.552146 0.107892 0.554526 0 0.05
0.554526 0.108891 0.556873 0 0.05
0.556873 0.10989 0.559187 0 0.05
0.559187 0.110889 0.561467 0 0.05
0.561467 0.111888 0.563715 0 0.05
0.563715 0.112887 0.565931 0 0.05
0.565931 0.113886 0.568115 0 0.05
0.568115 0.114885 0.570267 0 0.05
0.570267 0.115884 0.572388 0 0.05
0.572388 0.116883 0.574477 0 0.05
0.574477 0.117882 0.576536 0 0.05
0.576536 0.118881 0.578565 0 0.05
0.578565 0.11988 0.580564 0 0.05
0.580564 0.120879 0.582532 0 0.05
0.582532 0.121878 0.584472 0 0.05
0.584472 0.122877 0.586382 0 0.05
0.586382 0.123876 0.588263 0 0.05
0.588263 0.124875 0.590115 0 0.05
0.590115 0.125874 0.59194 0 0.05
0.59194 0.126873 0.593736 0 0.05
0.593736 0.127872 0.595504 0 0.05
0.595504 0.128871 0.597245 0 0.05
0.597245 0.12987 0.598958 0 0.05
0.598958 0.130869 0.600645 0 0.05
0.600645 0.131868 0.602305 0 0.05
0.602305 0.132867 0.603938 0 0.05
0.603938 0.133866 0.605546 0 0.05
0.605546 0.134865 0.607127 0 0.05
0.607127 0.135864 0.608683 0 0.05
