   0.0010        0        0        0        0        0        0        0        0        0
   1.0010   0.2540        0        0        0        0        0        0        0        0
   1.0010   0.2370        0        0        0        0        0        0        0        0
   1.0010   0.2330        0        0        0        0        0        0        0        0
   1.0010   0.2260        0        0        0        0        0        0        0        0
   1.0010   0.2590        0        0        0        0        0        0        0        0
   1.0010   0.2420        0        0        0        0        0        0        0        0
   1.0010   0.2590        0        0        0        0        0        0        0        0
   1.0010   0.2360        0        0        0        0        0        0        0        0
   0.0010        0        0        0        0        0        0        0        0        0

   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.1525e-01   8.0000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.5824e-01   6.2000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.8323e-01   6.1000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.0723e-01   6.1000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.4926e-01   6.6000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.6224e-01   5.8000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.6726e-01   8.4000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.8924e-01   5.7000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.8932e-01   8.0080e-02   1.4000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.4836e-01   1.2106e-01   2.2000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.5338e-01   1.1406e-01   1.6000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.5541e-01   1.3306e-01   1.9000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.2335e-01   1.2107e-01   1.2000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.3336e-01   1.1406e-01   1.2000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.2437e-01   1.2708e-01   1.5000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.6029e-01   1.0606e-01   1.5000e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-12        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.8239e-01   1.2208e-01   2.7014e-02   3.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.0045e-01   1.4912e-01   2.8022e-02   6.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.9045e-01   1.8611e-01   3.2016e-02   8.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.2446e-01   1.8413e-01   4.3019e-02   7.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.1552e-01   1.9912e-01   3.5012e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.9943e-01   1.9911e-01   3.2012e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.6342e-01   1.7613e-01   3.8015e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.8336e-01   1.2311e-01   2.9015e-02   5.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-12        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-15        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.1038e-01   1.2812e-01   3.9027e-02   6.0030e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.0950e-01   1.7515e-01   5.7028e-02   1.2006e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.5849e-01   2.1319e-01   7.6032e-02   1.1008e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.2552e-01   2.5418e-01   5.5043e-02   1.6007e-02   3.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.7552e-01   2.3620e-01   6.2035e-02   1.0001e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.5450e-01   2.3620e-01   6.4032e-02   7.0020e-03   1.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.1346e-01   2.0518e-01   6.0038e-02   7.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   4.0338e-01   1.5112e-01   4.8029e-02   1.0005e-02   4.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0000e-15        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-18        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.9641e-01   1.5413e-01   3.6039e-02   6.0060e-03   2.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.4151e-01   2.2318e-01   7.6057e-02   1.9012e-02   6.0020e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.8056e-01   2.4421e-01   1.0508e-01   3.3011e-02   4.0020e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.9753e-01   2.9125e-01   1.0906e-01   2.0016e-02   3.0030e-03   1.0000e-03        0e+00        0e+00        0e+00
   1.0010e+00   5.8058e-01   2.8424e-01   8.0062e-02   3.2010e-02   6.0010e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.7055e-01   2.5924e-01   8.5064e-02   2.8007e-02   4.0010e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   5.2551e-01   2.3521e-01   6.3060e-02   1.5007e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00
