   0.0010        0        0        0        0        0        0        0        0        0
   1.0010   0.1130   0.0090        0        0        0        0        0        0        0
   1.0010   0.1120   0.0120        0        0        0        0        0        0        0
   1.0010   0.1310   0.0070        0        0        0        0        0        0        0
   1.0010   0.0960   0.0110        0        0        0        0        0        0        0
   1.0010   0.1040   0.0070        0        0        0        0        0        0        0
   1.0010   0.1150   0.0040   0.0010        0        0        0        0        0        0
   1.0010   0.1180   0.0090        0        0        0        0        0        0        0
   1.0010   0.1150   0.0060        0        0        0        0        0        0        0
   0.0010        0        0        0        0        0        0        0        0        0

   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.9311e-01   2.7009e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8511e-01   2.0012e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.9113e-01   2.6007e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8510e-01   2.7011e-02   1.0000e-03   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8210e-01   2.8007e-02   3.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.1411e-01   1.6004e-02   1.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8012e-01   3.2009e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8512e-01   2.1006e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.2219e-01   4.6027e-02   4.0020e-03   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.5919e-01   4.4020e-02   4.0020e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.5319e-01   4.0026e-02   4.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4719e-01   4.5027e-02   8.0010e-03   1.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4418e-01   4.8028e-02   9.0030e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.3521e-01   3.7016e-02   5.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4418e-01   5.2032e-02   7.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.3819e-01   3.1021e-02   6.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-12        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.7622e-01   5.9046e-02   8.0040e-03   1.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.0926e-01   6.1044e-02   9.0040e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.9725e-01   6.9040e-02   1.3004e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.9125e-01   6.7045e-02   8.0080e-03   1.0010e-06   1.0000e-03        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   3.2324e-01   5.9048e-02   1.3009e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.8824e-01   7.5037e-02   8.0050e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.7724e-01   7.8052e-02   1.1007e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
