   0.0010        0        0        0        0        0        0        0        0        0
   1.0010   0.1160   0.0060        0        0        0        0        0        0        0
   1.0010   0.1160   0.0080        0        0        0        0        0        0        0
   1.0010   0.1070   0.0080        0        0        0        0        0        0        0
   1.0010   0.1090   0.0050        0        0        0        0        0        0        0
   1.0010   0.0910   0.0070        0        0        0        0        0        0        0
   1.0010   0.1020   0.0040        0        0        0        0        0        0        0
   1.0010   0.1310   0.0070        0        0        0        0        0        0        0
   1.0010   0.1040   0.0050        0        0        0        0        0        0        0
   0.0010        0        0        0        0        0        0        0        0        0

   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.7112e-01   1.6006e-02   2.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8412e-01   2.0008e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.8911e-01   2.6008e-02   3.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.0111e-01   2.1005e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.0509e-01   1.5007e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.7210e-01   1.8004e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.9113e-01   3.0007e-02   2.0000e-03   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   1.7110e-01   2.2005e-02        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-06        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.2017e-01   3.1016e-02   2.0020e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.7418e-01   3.6020e-02   9.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4319e-01   4.9026e-02   5.0030e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.9320e-01   3.8021e-02   3.0010e-03   2.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.3321e-01   4.1015e-02   1.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.5317e-01   4.0018e-02   3.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4419e-01   4.8030e-02   8.0020e-03   1.0010e-03        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.2317e-01   4.2022e-02   4.0000e-03        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0000e-09        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00

   1.0000e-12        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00        0e+00
   1.0010e+00   2.4522e-01   5.2031e-02   4.0020e-03        0e+00   1.0000e-03        0e+00        0e+00        0e+00        0e+00
