-0.00708723 -0.00700169 -0.953387 0.32752 3.73162 3.62737 
-0.00705079 -0.00703998 -0.972407 0.267809 3.71248 3.64722 
-0.00701417 -0.00707808 -0.98766 0.207026 3.69323 3.66698 
-0.00697737 -0.00711598 -0.999086 0.145407 3.67388 3.68663 
-0.00694038 -0.00715368 -1.00664 0.0831934 3.65442 3.70617 
-0.00690322 -0.00719119 -1.0103 0.0206274 3.63487 3.72562 
-0.00686587 -0.0072285 -1.01004 -0.042047 3.61521 3.74496 
-0.00682834 -0.00726561 -1.00586 -0.104585 3.59545 3.7642 
-0.00679063 -0.00730252 -0.997793 -0.166744 3.57559 3.78333 
-0.00675274 -0.00733923 -0.985855 -0.22828 3.55563 3.80235 
-0.00671468 -0.00737575 -0.970096 -0.288955 3.53558 3.82127 
-0.00667644 -0.00741206 -0.950578 -0.34853 3.51542 3.84008 
-0.00663803 -0.00744818 -0.927376 -0.406773 3.49516 3.85879 
-0.00659944 -0.0074841 -0.900579 -0.463458 3.47481 3.87739 
-0.00656068 -0.00751981 -0.870292 -0.518363 3.45436 3.89588 
-0.00652175 -0.00755533 -0.836633 -0.571273 3.43382 3.91426 
-0.00648264 -0.00759065 -0.799732 -0.621981 3.41318 3.93253 
-0.00644337 -0.00762576 -0.759731 -0.670288 3.39245 3.9507 
-0.00640392 -0.00766067 -0.716788 -0.716007 3.37162 3.96875 
-0.0063643 -0.00769539 -0.671067 -0.758957 3.35069 3.98669 
-0.00632451 -0.0077299 -0.622749 -0.79897 3.32967 4.00453 
-0.00628456 -0.00776421 -0.57202 -0.835889 3.30857 4.02225 
-0.00624443 -0.00779831 -0.519078 -0.869569 3.28736 4.03986 
-0.00620414 -0.00783221 -0.464129 -0.899877 3.26607 4.05735 
-0.00616368 -0.00786591 -0.407388 -0.926694 3.24469 4.07474 
-0.00612306 -0.0078994 -0.349077 -0.949913 3.22321 4.09201 
-0.00608226 -0.00793269 -0.289422 -0.969443 3.20165 4.10916 
-0.00604131 -0.00796577 -0.228656 -0.985206 3.18 4.1262 
-0.00600018 -0.00799865 -0.167019 -0.997139 3.15825 4.14313 
-0.00595889 -0.00803132 -0.10475 -1.00519 3.13643 4.15994 
-0.00591744 -0.00806377 -0.0420935 -1.00934 3.11451 4.17664 
-0.00587582 -0.00809603 0.0207049 -1.00955 3.09251 4.19322 
-0.00583404 -0.00812807 0.0833991 -1.00584 3.07042 4.20968 
-0.0057921 -0.0081599 0.145743 -0.99821 3.04824 4.22603 
-0.00574999 -0.00819152 0.207492 -0.986691 3.02598 4.24226 
-0.00570772 -0.00822292 0.268404 -0.971328 3.00364 4.25837 
-0.00566529 -0.00825412 0.328238 -0.95218 2.98121 4.27436 
-0.0056227 -0.0082851 0.38676 -0.929321 2.9587 4.29023 
-0.00557995 -0.00831586 0.443738 -0.90284 2.93611 4.30599 
-0.00553703 -0.00834641 0.49895 -0.872841 2.91344 4.32162 
-0.00549396 -0.00837673 0.552177 -0.839439 2.89069 4.33714 
-0.00545073 -0.00840684 0.603209 -0.802767 2.86785 4.35253 
-0.00540734 -0.00843673 0.651844 -0.762967 2.84494 4.36781 
-0.00536379 -0.0084664 0.697892 -0.720195 2.82194 4.38296 
-0.00532008 -0.00849585 0.741169 -0.674619 2.79887 4.39799 
-0.00527622 -0.00852507 0.781505 -0.626419 2.77572 4.4129 
-0.0052322 -0.00855406 0.818741 -0.575783 2.7525 4.42769 
-0.00518803 -0.00858283 0.852729 -0.522912 2.7292 4.44235 
-0.0051437 -0.00861137 0.883335 -0.468012 2.70582 4.45689 
-0.00509922 -0.00863969 0.910437 -0.411301 2.68236 4.47131 
-0.00505459 -0.00866777 0.93393 -0.353002 2.65884 4.4856 
-0.00500981 -0.00869562 0.953718 -0.293344 2.63524 4.49977 
-0.00496488 -0.00872323 0.969725 -0.232563 2.61156 4.51381 
-0.00491979 -0.00875061 0.981887 -0.170899 2.58782 4.52773 
-0.00487456 -0.00877775 0.990156 -0.108595 2.564 4.54152 
-0.00482919 -0.00880466 0.994499 -0.0458962 2.54011 4.55519 
-0.00478367 -0.00883132 0.9949 0.0169488 2.51615 4.56873 
-0.004738 -0.00885775 0.991356 0.0796924 2.49212 4.58215 
-0.00469219 -0.00888393 0.983882 0.142087 2.46802 4.59543 
-0.00464624 -0.00890987 0.972509 0.203886 2.44385 4.60859 
-0.00460015 -0.00893556 0.95728 0.264846 2.41962 4.62163 
-0.00455392 -0.00896101 0.938258 0.324727 2.39532 4.63453 
-0.00450755 -0.00898621 0.915516 0.383291 2.37095 4.64731 
-0.00446104 -0.00901116 0.889147 0.440309 2.34651 4.65995 
-0.00441441 -0.00903586 0.859254 0.495556 2.32202 4.67247 
-0.00436764 -0.00906031 0.825956 0.548813 2.29745 4.68486 
-0.00432074 -0.00908451 0.789385 0.599872 2.27283 4.69712 
-0.00427371 -0.00910845 0.749686 0.648531 2.24814 4.70925 
-0.00422655 -0.00913213 0.707017 0.6946 2.22339 4.72125 
-0.00417927 -0.00915556 0.661546 0.737897 2.19857 4.73312 
-0.00413187 -0.00917873 0.613454 0.778252 2.1737 4.74485 
-0.00408434 -0.00920165 0.56293 0.815508 2.14876 4.75646 
-0.0040367 -0.0092243 0.510175 0.849518 2.12377 4.76793 
-0.00398893 -0.00924669 0.455396 0.880149 2.09872 4.77928 
-0.00394105 -0.00926883 0.398811 0.907282 2.07361 4.79049 
-0.00389306 -0.00929069 0.340642 0.930811 2.04844 4.80157 
-0.00384496 -0.0093123 0.281119 0.950646 2.02322 4.81251 
-0.00379674 -0.00933364 0.220476 0.966708 1.99794 4.82333 
-0.00374842 -0.00935472 0.158953 0.978937 1.9726 4.834 
-0.00369999 -0.00937553 0.0967903 0.987285 1.94721 4.84455 
-0.00365146 -0.00939608 0.0342336 0.991721 1.92177 4.85496 
-0.00360283 -0.00941635 -0.0284715 0.992229 1.89627 4.86524 
-0.0035541 -0.00943637 -0.091079 0.988808 1.87072 4.87538 
-0.00350527 -0.00945611 -0.153343 0.981473 1.84512 4.88539 
-0.00345635 -0.00947559 -0.21502 0.970255 1.81947 4.89527 
-0.00340733 -0.0094948 -0.275867 0.955197 1.79377 4.905 
-0.00335823 -0.00951374 -0.335647 0.936361 1.76802 4.91461 
-0.00330903 -0.00953241 -0.394126 0.913822 1.74222 4.92408 
-0.00325975 -0.00955081 -0.451074 0.887668 1.71637 4.93341 
-0.00321038 -0.00956894 -0.506271 0.858004 1.69047 4.9426 
-0.00316093 -0.00958681 -0.559499 0.824947 1.66453 4.95166 
-0.0031114 -0.0096044 -0.610551 0.788625 1.63854 4.96059 
-0.00306179 -0.00962173 -0.659228 0.749184 1.61251 4.96937 
-0.00301211 -0.00963878 -0.705341 0.706777 1.58643 4.97802 
-0.00296235 -0.00965557 -0.748709 0.661571 1.56031 4.98653 
-0.00291251 -0.00967209 -0.789163 0.613743 1.53415 4.99491 
-0.00286261 -0.00968833 -0.826547 0.56348 1.50794 5.00315 
-0.00281263 -0.00970432 -0.860714 0.51098 1.48169 5.01124 
-0.00276259 -0.00972003 -0.891532 0.456447 1.4554 5.01921 
-0.00271248 -0.00973547 -0.918881 0.400095 1.42907 5.02703 
-0.00266231 -0.00975065 -0.942654 0.342143 1.40271 5.03471 
-0.00261208 -0.00976555 -0.962758 0.282819 1.3763 5.04226 
-0.00256178 -0.00978019 -0.979117 0.222353 1.34985 5.04966 
-0.00251143 -0.00979457 -0.991665 0.160982 1.32337 5.05693 
-0.00246102 -0.00980868 -1.00035 0.0989449 1.29685 5.06406 
-0.00241055 -0.00982252 -1.00515 0.0364836 1.2703 5.07105 
-0.00236003 -0.00983609 -1.00603 -0.026158 1.24371 5.0779 
-0.00230945 -0.0098494 -1.003 -0.0887358 1.21709 5.08461 
-0.00225883 -0.00986245 -0.996068 -0.151006 1.19043 5.09118 
-0.00220815 -0.00987523 -0.985256 -0.212725 1.16374 5.09761 
-0.00215742 -0.00988775 -0.970608 -0.273652 1.13702 5.1039 
-0.00210664 -0.0099 -0.952182 -0.33355 1.11026 5.11005 
-0.00205582 -0.00991199 -0.930048 -0.392184 1.08348 5.11606 
-0.00200495 -0.00992372 -0.904291 -0.449327 1.05667 5.12192 
-0.00195404 -0.00993518 -0.875013 -0.504754 1.02982 5.12765 
-0.00190309 -0.00994639 -0.842326 -0.558249 1.00295 5.13324 
-0.00185209 -0.00995733 -0.806357 -0.609603 0.976056 5.13868 
-0.00180105 -0.00996801 -0.767246 -0.658614 0.949131 5.14399 
-0.00174997 -0.00997843 -0.725145 -0.705091 0.92218 5.14915 
-0.00169885 -0.00998859 -0.680216 -0.748852 0.895203 5.15417 
-0.00164769 -0.00999849 -0.632636 -0.789724 0.868202 5.15905 
-0.00159649 -0.0100081 -0.582588 -0.827548 0.841177 5.16379 
-0.00154525 -0.0100175 -0.530268 -0.862174 0.814129 5.16839 
-0.00149398 -0.0100266 -0.47588 -0.893467 0.787059 5.17284 
-0.00144268 -0.0100355 -0.419635 -0.921301 0.759967 5.17715 
-0.00139134 -0.0100441 -0.361753 -0.945569 0.732854 5.18132 
-0.00133996 -0.0100524 -0.30246 -0.966173 0.705722 5.18535 
-0.00128856 -0.0100605 -0.241987 -0.983031 0.678569 5.18924 
-0.00123712 -0.0100683 -0.180572 -0.996076 0.651398 5.19298 
-0.00118564 -0.0100759 -0.118453 -1.00526 0.62421 5.19658 
-0.00113414 -0.0100832 -0.0558741 -1.01053 0.597004 5.20004 
-0.00108261 -0.0100903 0.00691934 -1.01189 0.569782 5.20336 
-0.00103104 -0.010097 0.0696814 -1.00931 0.542544 5.20653 
-0.00097945 -0.0101036 0.132166 -1.00281 0.515291 5.20956 
-0.000927829 -0.0101098 0.194127 -0.992406 0.488025 5.21245 
-0.00087618 -0.0101158 0.255323 -0.978147 0.460744 5.2152 
-0.000824504 -0.0101216 0.315511 -0.960084 0.433452 5.2178 
-0.000772802 -0.0101271 0.374456 -0.938287 0.406147 5.22026 
-0.000721075 -0.0101323 0.431926 -0.91284 0.378831 5.22257 
-0.000669322 -0.0101373 0.487694 -0.883841 0.351505 5.22475 
-0.000617546 -0.010142 0.54154 -0.851405 0.324169 5.22678 
-0.000565746 -0.0101464 0.593252 -0.815657 0.296824 5.22867 
-0.000513924 -0.0101506 0.642626 -0.776738 0.269472 5.23041 
-0.00046208 -0.0101545 0.689468 -0.7348 0.242112 5.23201 
-0.000410216 -0.0101582 0.733592 -0.690006 0.214745 5.23347 
-0.000358331 -0.0101616 0.774823 -0.642535 0.187372 5.23478 
-0.000306428 -0.0101647 0.813 -0.59257 0.159994 5.23595 
-0.000254507 -0.0101675 0.847971 -0.54031 0.132612 5.23698 
-0.000202569 -0.0101701 0.879598 -0.48596 0.105226 5.23787 
-0.000150615 -0.0101725 0.907755 -0.429733 0.0778377 5.23861 
-9.8646e-05 -0.0101745 0.932332 -0.371851 0.0504469 5.23921 
-4.66636e-05 -0.0101763 0.953231 -0.312543 0.0230547 5.23966 
5.33131e-06 -0.0101778 0.97037 -0.252041 -0.00433811 5.23998 
5.73375e-05 -0.0101791 0.98368 -0.190586 -0.0317308 5.24014 
0.000109354 -0.0101801 0.99311 -0.128418 -0.0591226 5.24017 
0.000161378 -0.0101808 0.998621 -0.0657831 -0.0865128 5.24005 
0.000213411 -0.0101812 1.00019 -0.00292884 -0.113901 5.23979 
0.000265449 -0.0101814 0.99782 0.059897 -0.141285 5.23939 
0.000317491 -0.0101813 0.99151 0.122447 -0.168666 5.23884 
0.000369537 -0.0101809 0.98129 0.184473 -0.196043 5.23815 
0.000421584 -0.0101803 0.9672 0.245732 -0.223413 5.23732 
0.000473631 -0.0101794 0.949296 0.305982 -0.250778 5.23634 
0.000525676 -0.0101782 0.927649 0.364985 -0.278136 5.23523 
0.000577718 -0.0101767 0.902346 0.422509 -0.305487 5.23396 
0.000629754 -0.0101749 0.873487 0.478326 -0.332829 5.23256 
0.000681784 -0.0101729 0.841187 0.532219 -0.360162 5.23101 
0.000733804 -0.0101706 0.805573 0.583973 -0.387485 5.22932 
0.000785815 -0.010168 0.766787 0.633386 -0.414797 5.22749 
0.000837812 -0.0101652 0.724983 0.680263 -0.442099 5.22552 
0.000889796 -0.010162 0.680326 0.724422 -0.469388 5.2234 
0.000941763 -0.0101586 0.632993 0.765687 -0.496664 5.22114 
0.000993712 -0.0101549 0.583171 0.803898 -0.523927 5.21874 
0.00104564 -0.0101509 0.531058 0.838905 -0.551176 5.21619 
0.00109755 -0.0101467 0.476859 0.870572 -0.578409 5.21351 
0.00114943 -0.0101421 0.420788 0.898774 -0.605627 5.21068 
0.00120129 -0.0101373 0.363068 0.923402 -0.632829 5.20771 
0.00125311 -0.0101322 0.303924 0.944361 -0.660013 5.2046 
0.00130491 -0.0101268 0.243591 0.961569 -0.687179 5.20134 
0.00135667 -0.0101212 0.182305 0.974959 -0.714326 5.19795 
0.0014084 -0.0101152 0.12031 0.984482 -0.741454 5.19441 
0.00146009 -0.010109 0.0578467 0.9901 -0.768562 5.19073 
0.00151175 -0.0101025 -0.00483749 0.991794 -0.795649 5.18692 
0.00156336 -0.0100957 -0.0674969 0.989557 -0.822714 5.18296 
0.00161493 -0.0100887 -0.129886 0.9834 -0.849757 5.17885 
0.00166645 -0.0100813 -0.191759 0.973349 -0.876777 5.17461 
0.00171793 -0.0100737 -0.252874 0.959444 -0.903773 5.17023 
0.00176935 -0.0100658 -0.312992 0.941741 -0.930744 5.1657 
0.00182073 -0.0100576 -0.371877 0.920312 -0.95769 5.16104 
0.00187205 -0.0100492 -0.4293 0.89524 -0.98461 5.15624 
0.00192331 -0.0100404 -0.485035 0.866626 -1.0115 5.15129 
0.00197452 -0.0100314 -0.538865 0.834583 -1.03837 5.14621 
0.00202566 -0.0100222 -0.590579 0.799236 -1.06521 5.14098 
0.00207675 -0.0100126 -0.639977 0.760725 -1.09202 5.13562 
0.00212777 -0.0100028 -0.686865 0.719203 -1.11879 5.13012 
0.00217872 -0.00999266 -0.73106 0.674831 -1.14554 5.12447 
0.00222961 -0.00998228 -0.772391 0.627783 -1.17226 5.11869 
0.00228043 -0.00997163 -0.810697 0.578245 -1.19895 5.11277 
0.00233118 -0.00996071 -0.845827 0.526411 -1.2256 5.10671 
0.00238185 -0.00994952 -0.877647 0.472483 -1.25222 5.10051 
0.00243245 -0.00993806 -0.906031 0.416671 -1.2788 5.09417 
0.00248297 -0.00992634 -0.930869 0.359196 -1.30536 5.0877 
0.00253341 -0.00991435 -0.952065 0.30028 -1.33187 5.08109 
0.00258378 -0.00990209 -0.969537 0.240154 -1.35835 5.07434 
0.00263406 -0.00988957 -0.983216 0.179052 -1.38479 5.06745 
0.00268426 -0.00987678 -0.993049 0.117214 -1.4112 5.06042 
0.00273437 -0.00986373 -0.998997 0.0548806 -1.43757 5.05326 
0.0027844 -0.00985043 -1.00104 -0.00770516 -1.46389 5.04596 
0.00283434 -0.00983686 -0.999164 -0.070299 -1.49018 5.03852 
0.0028842 -0.00982303 -0.99338 -0.132657 -1.51643 5.03095 
0.00293396 -0.00980895 -0.983711 -0.194535 -1.54264 5.02324 
0.00298363 -0.0097946 -0.970192 -0.255692 -1.5688 5.01539 
0.00303322 -0.00978001 -0.952877 -0.31589 -1.59492 5.00741 
0.0030827 -0.00976516 -0.931831 -0.374893 -1.621 4.99929 
0.0031321 -0.00975005 -0.907137 -0.432471 -1.64704 4.99104 
0.00318139 -0.0097347 -0.878891 -0.488399 -1.67303 4.98265 
0.0032306 -0.00971909 -0.847201 -0.542458 -1.69898 4.97413 
0.0032797 -0.00970323 -0.812191 -0.594436 -1.72488 4.96547 
0.0033287 -0.00968713 -0.773996 -0.644131 -1.75073 4.95668 
0.00337761 -0.00967078 -0.732765 -0.691348 -1.77653 4.94775 
0.00342642 -0.00965418 -0.688658 -0.735901 -1.80229 4.93869 
0.00347512 -0.00963734 -0.641846 -0.777615 -1.828 4.9295 
0.00352373 -0.00962025 -0.592512 -0.816328 -1.85366 4.92017 
0.00357223 -0.00960292 -0.540847 -0.851885 -1.87927 4.91071 
0.00362063 -0.00958534 -0.487053 -0.884148 -1.90483 4.90112 
0.00366893 -0.00956753 -0.431339 -0.912988 -1.93033 4.89139 
0.00371712 -0.00954947 -0.373922 -0.938293 -1.95579 4.88153 
0.0037652 -0.00953117 -0.315027 -0.959961 -1.98119 4.87154 
0.00381318 -0.00951264 -0.254883 -0.977906 -2.00654 4.86142 
0.00386106 -0.00949387 -0.193726 -0.992057 -2.03183 4.85117 
0.00390883 -0.00947485 -0.131794 -1.00236 -2.05707 4.84078 
0.00395649 -0.00945561 -0.0693309 -1.00876 -2.08225 4.83027 
0.00400404 -0.00943612 -0.00658001 -1.01125 -2.10738 4.81962 
0.00405149 -0.0094164 0.0562123 -1.00981 -2.13245 4.80885 
0.00409882 -0.00939645 0.1188 -1.00444 -2.15746 4.79794 
0.00414605 -0.00937626 0.180937 -0.995157 -2.18242 4.78691 
0.00419317 -0.00935584 0.242379 -0.982007 -2.20731 4.77574 
0.00424017 -0.00933518 0.302886 -0.965035 -2.23215 4.76445 
0.00428707 -0.00931429 0.362219 -0.944306 -2.25692 4.75303 
0.00433385 -0.00929317 0.420144 -0.9199 -2.28164 4.74148 
0.00438052 -0.00927181 0.476433 -0.891913 -2.30629 4.7298 
0.00442708 -0.00925023 0.530865 -0.860452 -2.33088 4.71799 
0.00447353 -0.00922841 0.583225 -0.825642 -2.35541 4.70606 
0.00451986 -0.00920636 0.633307 -0.787617 -2.37987 4.694 
