0.000950239 0.00967601 0.0472798 5.5
0.000755033 0.00796669 0.0406265 5.5
0.000597333 0.0065263 0.0346934 5.5
0.000470532 0.00531964 0.0294467 5.5
0.000369052 0.00431458 0.0248439 5.5
0.000288214 0.00348218 0.0208372 5.5
0.000224118 0.00279664 0.0173753 5.5
0.000173531 0.00223514 0.0144055 5.5
0.000133789 0.00177776 0.0118759 5.5
0.000102708 0.00140718 0.00973577 5.5
7.85128e-05 0.00110854 0.00793728 5.5
5.97623e-05 0.000869129 0.0064357 5.5
4.5297e-05 0.000678206 0.00518999 5.5
3.41876e-05 0.000526736 0.00416301 5.5
2.56939e-05 0.000407181 0.00332155 5.5
1.92289e-05 0.000313297 0.00263625 5.5
1.433e-05 0.000239942 0.00208145 5.5
1.06343e-05 0.000182914 0.00163491 5.5
7.85854e-06 0.000138798 0.00127758 5.5
5.78297e-06 0.000104841 0.000993276 5.5
4.23776e-06 7.88294e-05 0.000768334 5.5
3.09245e-06 5.90022e-05 0.000591351 5.5
2.24725e-06 4.39619e-05 0.000452865 5.5
1.62624e-06 3.26076e-05 0.000345093 5.5
1.17194e-06 2.4077e-05 0.000261672 5.5
8.41034e-07 1.76983e-05 0.000197446 5.5
6.01055e-07 1.29514e-05 0.000148258 5.5
4.27767e-07 9.43538e-06 0.000110784 5.5
3.03177e-07 6.84333e-06 8.23837e-05 5.5
2.13984e-07 4.94134e-06 6.09701e-05 5.5
1.50407e-07 3.55221e-06 4.4907e-05 5.5
1.05283e-07 2.54233e-06 3.29187e-05 5.5
7.33939e-08 1.81155e-06 2.40167e-05 5.5
5.09513e-08 1.28517e-06 1.74395e-05 5.5
3.52264e-08 9.0774e-07 1.26041e-05 5.5
2.42527e-08 6.38356e-07 9.06689e-06 5.5
1.66289e-08 4.46961e-07 6.492e-06 5.5
1.13554e-08 3.11588e-07 4.62681e-06 5.5
7.72322e-09 2.16275e-07 3.28227e-06 5.5
5.2306e-09 1.49467e-07 2.31774e-06 5.5
3.52704e-09 1.02851e-07 1.62914e-06 5.5
2.36855e-09 7.04669e-08 1.13989e-06 5.5
1.58557e-09 4.80719e-08 7.93934e-07 5.5
1.05663e-09 3.26531e-08 5.50467e-07 5.5
7.02216e-10 2.20866e-08 3.79933e-07 5.5
4.6388e-10 1.48745e-08 2.61047e-07 5.5
3.05515e-10 9.97318e-09 1.78556e-07 5.5
1.98943e-10 6.65878e-09 1.21584e-07 5.5
1.29816e-10 4.42859e-09 8.24188e-08 5.5
8.22791e-11 2.93326e-09 5.56196e-08 5.5
5.26493e-11 1.93416e-09 3.7365e-08 5.5
3.52415e-11 1.27014e-09 2.49901e-08 5.5
2.37161e-11 8.30896e-10 1.66388e-08 5.5
1.64834e-11 5.43137e-10 1.10276e-08 5.5
1.03069e-11 3.53068e-10 7.27533e-09 5.5
5.88586e-12 2.29052e-10 4.7786e-09 5.5
2.9403e-12 1.46821e-10 3.12386e-09 5.5
1.42765e-12 9.68533e-11 2.03216e-09 5.5
1.39941e-12 6.17159e-11 1.31563e-09 5.5
6.32663e-13 3.98107e-11 8.48543e-10 5.5
-1.04425e-12 2.48492e-11 5.44461e-10 5.5
1.7929e-13 1.81134e-11 3.48203e-10 5.5
3.77927e-13 1.37699e-11 2.20751e-10 5.5
4.85688e-13 8.87729e-12 1.39498e-10 5.5
5.06459e-13 5.85351e-12 8.73686e-11 5.5
1.22049e-12 3.94905e-12 5.70092e-11 5.5
1.69223e-12 4.17465e-12 3.56214e-11 5.5
1.16432e-12 2.14642e-12 2.19162e-11 5.5
3.55943e-13 1.09151e-12 1.33083e-11 5.5
-1.77491e-12 -4.74192e-14 9.90423e-12 5.5
-2.58955e-12 -2.40258e-13 7.30421e-12 5.5
-3.04898e-12 -1.37651e-12 7.10588e-12 5.5
-9.99619e-13 -2.81459e-12 5.77588e-12 5.5
1.50932e-13 -1.31153e-12 6.94607e-12 5.5
3.69692e-13 -8.65567e-13 5.59249e-12 5.5
1.934e-12 -6.72758e-13 4.56844e-12 5.5
1.31645e-12 -1.99609e-12 3.70763e-12 5.5
9.21351e-13 -2.89736e-12 5.41871e-12 5.5
1.32948e-12 -7.17365e-13 5.10677e-12 5.5
1.1042e-12 1.71215e-13 3.89939e-12 5.5
7.58981e-14 5.02745e-13 2.17574e-12 5.5
-1.1525e-13 -1.12183e-13 -2.56015e-13 5.5
-1.2274e-14 -1.43458e-12 -1.48419e-12 5.5
-3.77102e-13 -1.41276e-12 -2.12075e-12 5.5
-1.5109e-12 -2.4134e-13 -1.37356e-12 5.5
-2.05571e-12 6.81467e-13 -3.4365e-13 5.5
-7.24288e-13 -6.4458e-13 5.91874e-13 5.5
-3.28354e-13 -1.52947e-12 -2.30098e-13 5.5
1.2642e-12 -1.29661e-12 -4.09461e-14 5.5
2.90327e-12 -3.43672e-13 -3.13718e-13 5.5
2.30564e-12 -4.39559e-13 1.34316e-12 5.5
1.16053e-12 -1.41673e-12 2.67016e-12 5.5
2.32282e-13 2.0187e-13 1.22073e-12 5.5
1.42411e-13 9.17811e-13 -2.4764e-13 5.5
-7.24472e-13 4.25874e-14 -1.85845e-13 5.5
-9.54689e-13 1.55952e-14 6.40822e-13 5.5
-8.71852e-13 4.97463e-13 1.2217e-12 5.5
-1.21988e-12 4.26903e-13 3.2125e-12 5.5
-6.7685e-13 2.2194e-13 2.78946e-12 5.5
-4.276e-13 1.07049e-12 1.59409e-12 5.5
-2.05214e-13 1.27015e-12 1.99686e-12 5.5
-9.44493e-13 3.87606e-13 2.79977e-12 5.5
-1.24172e-12 -2.35563e-13 3.18391e-12 5.5
7.36846e-13 -3.17507e-13 3.05698e-12 5.5
2.58108e-12 -1.00649e-13 2.69912e-12 5.5
2.99007e-12 1.14762e-12 1.81044e-12 5.5
2.91236e-12 1.50036e-12 1.55169e-12 5.5
2.94004e-12 -3.15311e-13 -2.42982e-14 5.5
1.45257e-12 -9.47553e-14 -1.06286e-12 5.5
5.55566e-13 -6.9976e-16 -9.76203e-13 5.5
8.18602e-13 -1.02311e-12 -4.35948e-13 5.5
-2.39107e-13 -1.23641e-13 1.54459e-12 5.5
-8.52054e-13 7.77639e-13 8.53451e-13 5.5
-1.40203e-12 1.17804e-12 -1.73705e-12 5.5
-8.84179e-13 -1.32272e-13 -2.4667e-12 5.5
6.63523e-14 -1.20954e-12 -1.25438e-12 5.5
-1.62412e-12 -5.64849e-13 -7.01557e-13 5.5
-2.26967e-12 -4.73618e-13 -6.22209e-13 5.5
-2.75732e-12 1.01619e-12 8.76952e-13 5.5
-4.28757e-12 1.34733e-12 1.93057e-12 5.5
-3.50624e-12 4.31779e-14 2.25586e-12 5.5
-2.34373e-12 -7.94182e-14 1.57847e-12 5.5
-1.57816e-12 -7.69868e-13 3.50212e-13 5.5
-1.23027e-12 -2.26779e-13 -2.07729e-13 5.5
-1.39896e-12 4.41759e-13 -1.26758e-13 5.5
-3.81369e-13 -1.69385e-14 8.03147e-13 5.5
-2.79153e-13 2.10498e-13 1.377e-12 5.5
-1.2282e-12 1.18297e-13 1.26454e-12 5.5
-1.14467e-12 9.24981e-13 1.76637e-13 5.5
-1.22459e-12 1.37951e-13 -6.05186e-13 5.5
-1.67428e-12 -1.5775e-12 -4.86616e-13 5.5
-1.26617e-12 -5.81759e-14 -9.41769e-13 5.5
